node;instance_name;dimension_0;dimension_1
gen.0.0.0.0.0;🔳;3.593362484645013;2.729074649016593
gen.0.0.0.0.0.0;◼️;2.876863932219548;3.2057859489288285
gen.0.0.0.0.0.0;◻️;2.933783614428708;3.2017203382870445
gen.0.0.0.0.0.0;◽;3.022495612791483;3.148326033589995
gen.0.0.0.0.0.0;◾;2.9319839736625646;3.2590536114072686
gen.0.0.0.0.0.1;🎓;3.8426804304657254;3.469872294182916
gen.0.0.0.0.0.1;▪️;3.661125735672585;3.358498873495725
gen.0.0.0.0.0.1;▫️;3.6107276757807143;3.2523801236680847
gen.0.0.0.0.0.1;⬛;3.7127257527143813;3.4015933449142923
gen.0.0.0.0.0.2;🎋;2.785956167224402;5.128331618705441
gen.0.0.0.0.0.3;🎂;3.3355596892551302;0.9529434329382863
gen.0.0.0.0.0.3;🍻;3.7297138060183532;0.7690177044293413
gen.0.0.0.0.0.3;🎊;3.403721994856384;0.9617002950010368
gen.0.0.0.0.0.3;🍾;3.4771470951888603;1.16746401260493
gen.0.0.0.0.0.3;🥂;3.5021666175217723;0.8039327842626156
gen.0.0.0.0.1;🎡;-1.6175728413560027;5.389750707954306
gen.0.0.0.0.1;👭;-1.6171655479545142;-1.1304577745741418
gen.0.0.0.0.1;🎠;-1.6097051234225666;5.3780228010186395
gen.0.0.0.0.1;👨‍👩‍👦‍👦;-0.9924514457321385;1.6650678965903822
gen.0.0.0.0.1;⛷;-1.1996755221276805;3.3038983511085385
gen.0.0.0.0.1;🎢;-1.6122991133595563;5.376438762544497
gen.0.0.0.0.1;👨‍👩‍👧‍👦;-1.337343909824986;2.39380036611697
gen.0.0.0.0.1;👨‍❤️‍💋‍👨;-1.1979419995842988;0.276314938848065
gen.0.0.0.0.1;🤖;-1.6588976872174426;2.889416640269721
gen.0.0.0.0.1;👨‍👩‍👧‍👧;-0.9243028218566433;1.7356093342520837
gen.0.0.0.0.1;👩‍❤️‍💋‍👩;-1.194496491291491;0.28726575033311536
gen.0.0.0.0.1;⛹;-1.1817100485004546;2.393151076958143
gen.0.0.0.0.1;👨‍👩‍👧;-0.9514227760232694;2.138712282833294
gen.0.0.0.0.1.0;👨‍👨‍👧;-1.6727574297260044;1.457795828412967
gen.0.0.0.0.1.0;👨‍👨‍👦;-1.7213725741837302;1.4020542877059885
gen.0.0.0.0.1.0;👩‍👩‍👦;-1.6772575191331933;1.3846464678306738
gen.0.0.0.0.1.0;👩‍👩‍👧;-1.6377235453218213;1.3911572963711571
gen.0.0.0.0.2;🚣;0.6326334545133924;5.434810692073799
gen.0.0.0.0.2;🛣;-1.0846264936074888;9.620918622442527
gen.0.0.0.0.2;🚵;1.0136096452927343;8.234798093841269
gen.0.0.0.0.2;🛤;-1.1806365504844865;9.570821249164572
gen.0.0.0.0.2;🚣🏿;1.3522160529825342;4.888450610779031
gen.0.0.0.0.2;🚴;1.0313652574545888;8.218041009127358
gen.0.0.0.0.2;🚣🏻;1.3747216603161623;4.866313626226786
gen.0.0.0.0.2;🚲;1.021907755018462;8.220838161346576
gen.0.0.0.0.2.0;🤰;-0.4213541862801543;2.173879708373262
gen.0.0.0.0.2.0;🚁;1.6762913051471624;3.1904809539076266
gen.0.0.0.0.2.0;🤵;-0.4108619818486273;1.767244437637529
gen.0.0.0.0.2.0;🌬;-0.5832067667672618;2.7760752390273096
gen.0.0.0.0.2.0;🛩;1.9512750071373655;3.2092754495141276
gen.0.0.0.0.2.0.0;🌵;0.4734804858243802;3.7600377966370626
gen.0.0.0.0.2.0.0;🏜;0.41696037341713127;3.747122870930793
gen.0.0.0.0.2.0.1;👞;0.7959789338609566;1.379989740430369
gen.0.0.0.0.2.0.1;👢;0.4526979896787468;1.5205590187485698
gen.0.0.0.0.2.2;🛵;-0.008178964034453281;6.464170953195847
gen.0.0.0.0.2.2;🏍;-0.0570874310428274;7.460942988765293
gen.0.0.0.0.2.2;🚤;0.03579043858775906;6.136463122124352
gen.0.0.0.0.2.2;🚛;-0.07710888239898883;5.885754848392088
gen.0.0.0.0.2.2;🛥;-0.0040010248714921785;6.0777330624715695
gen.0.0.0.0.2.2;🛴;-0.0734001428018633;7.390209994322321
gen.0.0.0.0.3.0;🚘;2.4821130566054332;8.899549518399803
gen.0.0.0.0.3.0;🚙;2.4617258562944015;8.90274819344856
gen.0.0.0.0.3.0;🚗;2.5176008848476585;8.878898038941664
gen.0.0.0.0.3.1;🛳;2.4529006166883107;10.640691243133421
gen.0.0.0.0.3.2;🏠;2.399195275427652;6.337725928502875
gen.0.0.0.0.3.2;🏘;2.317859214881083;6.223741814950682
gen.0.0.0.0.3.2;🏚;2.3614519569363437;6.210236752331154
gen.0.0.0.0.3.2;🛏;2.5388454540743544;6.172691310756545
gen.0.0.0.0.3.2;🏡;2.44139528590921;6.1651287068405685
gen.0.0.0.0.4;👇;1.1300037200487683;-4.519520511546421
gen.0.0.0.0.4.0;🌟;0.4204964709845546;-1.2413696654584554
gen.0.0.0.0.4.0;⭐;0.3670523363837259;-0.8659001613451801
gen.0.0.0.0.4.0;🔯;-0.5111084726526851;-0.8615917626394339
gen.0.0.0.0.4.0;☪;0.29365588597545667;-0.943794539922442
gen.0.0.0.0.4.0.0;😱;2.6413072719413755;-1.4811024381725986
gen.0.0.0.0.4.0.0;🎨;3.15170148219053;-1.3649694346067902
gen.0.0.0.0.4.0.0;🖼;2.9568033704647823;-1.3575166499001279
gen.0.0.0.0.4.0.0;👾;2.1134345120576996;-1.5013040051078768
gen.0.0.0.0.4.1;🔰;1.7404625345120726;0.2814952715690389
gen.0.0.0.0.4.2;🌋;-0.4915154840102146;-4.504849123009487
gen.0.0.0.0.4.2;🔥;-0.7200032008385425;-4.487590056378666
gen.0.0.0.0.4.3;🚥;2.7689417534075873;-2.752274976024073
gen.0.0.0.0.4.3;📖;0.6391656159129548;-2.825208248550446
gen.0.0.0.0.4.3;🥗;1.9907339078140645;-2.83279259967968
gen.0.0.0.1.0;👂🏻;-7.812376262844318;1.9138168998876504
gen.0.0.0.1.0;🙇🏼;-7.780692160082846;3.10603889820554
gen.0.0.0.1.0;💪🏼;-7.261551339889788;2.6750110736993116
gen.0.0.0.1.0;🤜;-7.287275145499929;2.133167540724068
gen.0.0.0.1.0;👷🏻;-7.9193064086828695;2.3366668248274127
gen.0.0.0.1.0;👩‍👩‍👧‍👦;-7.919314253095103;2.177741312591073
gen.0.0.0.1.0.0;🈴;-7.474920021012487;1.1765038823248077
gen.0.0.0.1.0.0;👆🏼;-7.418832403433875;1.7904647969124885
gen.0.0.0.1.0.0;🛫;-7.43681763351002;3.026064106441959
gen.0.0.0.1.0.0;🥖;-7.506874287112676;2.8280315880516365
gen.0.0.0.1.0.0;🐳;-7.449590835309876;1.96657775420845
gen.0.0.0.1.0.0;🗑;-7.460644466416127;2.827671034125722
gen.0.0.0.1.0.0;🏖;-7.494977665425653;3.5495614830105855
gen.0.0.0.1.0.0.0;🏃🏿;-7.383910401953327;3.3635645736933415
gen.0.0.0.1.0.0.0;🔶;-7.392329020901519;3.569468528355491
gen.0.0.0.1.0.1;🗺;-6.834859700311601;1.6271097618598498
gen.0.0.0.1.0.1;⛩;-6.4886781750422795;2.603820934506501
gen.0.0.0.1.0.1;🚇;-6.580945332921498;2.008938531406122
gen.0.0.0.1.0.2;🈲;-8.047268933722783;0.9383531396711803
gen.0.0.0.1.0.2;🏷;-9.122445918285344;1.2702023116098733
gen.0.0.0.1.0.2;🏪;-8.935931392326683;3.874893747174694
gen.0.0.0.1.0.2;🗜;-8.300520340817368;4.204130164007249
gen.0.0.0.1.0.2;🏭;-8.589668661755738;1.8518591763502465
gen.0.0.0.1.0.2;👦🏼;-8.539133294068805;2.825757352987883
gen.0.0.0.1.0.2;👈🏽;-8.503239342998862;2.933838044724
gen.0.0.0.1.0.2;🐬;-8.446084672063218;2.412043692622543
gen.0.0.0.1.0.2.0;👮🏻;-8.896823802497794;2.667375035875175
gen.0.0.0.1.0.2.0;🙏🏿;-8.805027954905261;2.7988050720313984
gen.0.0.0.1.0.2.1;🤳;-8.229858130977886;1.5834824077089364
gen.0.0.0.1.0.2.1;👆🏾;-8.647663919486464;1.6579040161578396
gen.0.0.0.1.0.2.1;🛀🏻;-7.995854004583548;1.7651801400131102
gen.0.0.0.1.0.2.1;👸🏿;-8.326367704446422;1.5482653765907555
gen.0.0.0.1.0.2.2;🤙;-8.178827908114735;3.280263115050199
gen.0.0.0.1.0.2.2;🔲;-8.059022870499213;3.1551664939037307
gen.0.0.0.1.0.2.2;👴🏽;-8.313692661511213;3.2485109105726577
gen.0.0.0.1.1.0;💳;-15.7146430047406;3.396012007135904
gen.0.0.0.1.1.0;📯;-18.58546956209977;5.524406314845337
gen.0.0.0.1.1.0.0;💁;-17.247686119055814;4.297608351910476
gen.0.0.0.1.1.0.0.1;📂;-14.982815355572624;4.323132331994236
gen.0.0.0.1.1.0.0.1;📁;-14.968423194645945;4.2223104921877015
gen.0.0.0.1.1.0.1;🚀;-11.786917689978061;3.271957819623859
gen.0.0.0.1.1.0.1;🛰;-11.71104464435886;3.1151703364122834
gen.0.0.0.1.1.0.1;🔭;-11.652524826981974;3.194149298219945
gen.0.0.0.1.1.0.2;🖲;-10.95840117699143;1.546195959499035
gen.0.0.0.1.1.0.2.1;📻;-12.501734464094113;2.318294036413052
